"","code","name","level","name_en","name_es","name_short_en","name_short_es","parent_id"
8168,"711719","Imitation jewellery nes of base metal including plate","6digit","Imitation jewellery nes of base metal including plate","","Imitation jewellery nes of base metal including plate","",1460.0
8169,"711790","Imitation jewellery nes","6digit","Imitation jewellery nes","","Imitation jewellery nes","",1460.0
8170,"711810","Coin (other than gold coin) not being legal tender","6digit","Coin (other than gold coin) not being legal tender","","Coin (other than gold coin) not being legal tender","",1461.0
8171,"720110","Pig iron, non-alloy, <0.5% phosphorus","6digit","Pig iron, non-alloy, <0.5% phosphorus","","Pig iron, non-alloy, <0.5% phosphorus","",1462.0
8172,"720120","Pig iron, non-alloy, >0.5% phosphorus","6digit","Pig iron, non-alloy, >0.5% phosphorus","","Pig iron, non-alloy, >0.5% phosphorus","",1462.0
8173,"720130","Alloy pig iron, in primary forms","6digit","Alloy pig iron, in primary forms","","Alloy pig iron, in primary forms","",1462.0
8174,"720140","Spiegeleisen in primary forms","6digit","Spiegeleisen in primary forms","","Spiegeleisen in primary forms","",1462.0
8175,"720211","Ferro-manganese, >2% carbon","6digit","Ferro-manganese, >2% carbon","","Ferro-manganese, >2% carbon","",1463.0
8176,"720219","Ferro-manganese, <2% carbon","6digit","Ferro-manganese, <2% carbon","","Ferro-manganese, <2% carbon","",1463.0
8177,"720221","Ferro-silicon, >55% silicon","6digit","Ferro-silicon, >55% silicon","","Ferro-silicon, >55% silicon","",1463.0
8178,"720229","Ferro-silicon, <55% silicon","6digit","Ferro-silicon, <55% silicon","","Ferro-silicon, <55% silicon","",1463.0
8179,"720230","Ferro-silico-manganese","6digit","Ferro-silico-manganese","","Ferro-silico-manganese","",1463.0
8180,"720241","Ferro-chromium, >4% carbon","6digit","Ferro-chromium, >4% carbon","","Ferro-chromium, >4% carbon","",1463.0
8181,"720249","Ferro-chromium, <4% carbon","6digit","Ferro-chromium, <4% carbon","","Ferro-chromium, <4% carbon","",1463.0
8182,"720250","Ferro-silico-chromium","6digit","Ferro-silico-chromium","","Ferro-silico-chromium","",1463.0
8183,"720260","Ferro-nickel","6digit","Ferro-nickel","","Ferro-nickel","",1463.0
8184,"720270","Ferro-molybdenum","6digit","Ferro-molybdenum","","Ferro-molybdenum","",1463.0
8185,"720280","Ferro-tungsten and ferro-silico-tungsten","6digit","Ferro-tungsten and ferro-silico-tungsten","","Ferro-tungsten and ferro-silico-tungsten","",1463.0
8186,"720291","Ferro-titanium and ferro-silico-titanium","6digit","Ferro-titanium and ferro-silico-titanium","","Ferro-titanium and ferro-silico-titanium","",1463.0
8187,"720292","Ferro-vanadium","6digit","Ferro-vanadium","","Ferro-vanadium","",1463.0
8188,"720293","Ferro-niobium","6digit","Ferro-niobium","","Ferro-niobium","",1463.0
8189,"720299","Ferro-alloys, nes","6digit","Ferro-alloys, nes","","Ferro-alloys, nes","",1463.0
8190,"720310","Ferrous products from direct reduction of iron ore","6digit","Ferrous products from direct reduction of iron ore","","Ferrous products from direct reduction of iron ore","",1464.0
8191,"720390","Spongy iron lumps, pellets, etc > 99.94% pure","6digit","Spongy iron lumps, pellets, etc > 99.94% pure","","Spongy iron lumps, pellets, etc > 99.94% pure","",1464.0
8192,"720410","Waste or scrap, of cast iron","6digit","Waste or scrap, of cast iron","","Waste or scrap, of cast iron","",1465.0
8193,"720421","Waste or scrap, of stainless steel","6digit","Waste or scrap, of stainless steel","","Waste or scrap, of stainless steel","",1465.0
8194,"720429","Waste or scrap, of alloy steel, other than stainless","6digit","Waste or scrap, of alloy steel, other than stainless","","Waste or scrap, of alloy steel, other than stainless","",1465.0
8195,"720430","Waste or scrap, of tinned iron or steel","6digit","Waste or scrap, of tinned iron or steel","","Waste or scrap, of tinned iron or steel","",1465.0
8196,"720441","Waste from the mechanical working of iron or steel ne","6digit","Waste from the mechanical working of iron or steel ne","","Waste from the mechanical working of iron or steel ne","",1465.0
8197,"720449","Ferrous waste or scrap, nes","6digit","Ferrous waste or scrap, nes","","Ferrous waste or scrap, nes","",1465.0
8198,"720450","Remelting scrap ingots, of iron or steel","6digit","Remelting scrap ingots, of iron or steel","","Remelting scrap ingots, of iron or steel","",1465.0
8199,"720510","Granules of pig iron or spiegeleisen","6digit","Granules of pig iron or spiegeleisen","","Granules of pig iron or spiegeleisen","",1466.0
8200,"720521","Powders, alloy steel","6digit","Powders, alloy steel","","Powders, alloy steel","",1466.0
8201,"720529","Powders, iron or steel, other than alloy","6digit","Powders, iron or steel, other than alloy","","Powders, iron or steel, other than alloy","",1466.0
8202,"720610","Iron or non-alloy steel in ingots, <99.94% iron","6digit","Iron or non-alloy steel in ingots, <99.94% iron","","Iron or non-alloy steel in ingots, <99.94% iron","",1467.0
8203,"720690","Iron or non-alloy steel, primary nes, <99.94% iron","6digit","Iron or non-alloy steel, primary nes, <99.94% iron","","Iron or non-alloy steel, primary nes, <99.94% iron","",1467.0
8204,"720711","Rectangular iron or non-alloy steel bars, <.25%C, width< twice thicknes","6digit","Rectangular iron or non-alloy steel bars, <.25%C, width< twice thicknes","","Rectangular iron or non-alloy steel bars, <.25%C, width< twice thicknes","",1468.0
8205,"720712","Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes","6digit","Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes","","Semi-finished bars, iron or non-alloy steel <0.25%C, rectangular, nes","",1468.0
8206,"720719","Semi-finished product, iron or non-alloy steel <0.25%C, nes","6digit","Semi-finished product, iron or non-alloy steel <0.25%C, nes","","Semi-finished product, iron or non-alloy steel <0.25%C, nes","",1468.0
8207,"720720","Semi-finished product, iron or non-alloy steel >0.25%C","6digit","Semi-finished product, iron or non-alloy steel >0.25%C","","Semi-finished product, iron or non-alloy steel >0.25%C","",1468.0
8208,"720811","Hot rolled iron or non-alloy steel, coil,w >600mm, t >10mm, myp 355 mpa","6digit","Hot rolled iron or non-alloy steel, coil,w >600mm, t >10mm, myp 355 mpa","","Hot rolled iron or non-alloy steel, coil,w >600mm, t >10mm, myp 355 mpa","",1469.0
8209,"720812","Hot rolled iron or non-alloy steel, coil,w >600mm, t 4.75-10mm, 355 mpa","6digit","Hot rolled iron or non-alloy steel, coil,w >600mm, t 4.75-10mm, 355 mpa","","Hot rolled iron or non-alloy steel, coil,w >600mm, t 4.75-10mm, 355 mpa","",1469.0
8210,"720813","Hot rolled iron or non-alloy steel, coil,w >600mm, t 3-4.75mm, 355 mpa","6digit","Hot rolled iron or non-alloy steel, coil,w >600mm, t 3-4.75mm, 355 mpa","","Hot rolled iron or non-alloy steel, coil,w >600mm, t 3-4.75mm, 355 mpa","",1469.0
8211,"720814","Hot rolled iron or non-alloy steel, coil,w >600mm, t <3mm, myp 275 mpa","6digit","Hot rolled iron or non-alloy steel, coil,w >600mm, t <3mm, myp 275 mpa","","Hot rolled iron or non-alloy steel, coil,w >600mm, t <3mm, myp 275 mpa","",1469.0
8212,"720821","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","6digit","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","","Hot rolled iron or non-alloy steel, coil,width >600mm, t >10mm, nes","",1469.0
8213,"720822","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","6digit","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","","Hot rolled iron or non-alloy steel, coil,width >600mm, t 4.75-10mm, nes","",1469.0
8214,"720823","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","6digit","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","","Hot rolled iron or non-alloy steel, coil,width >600mm, t 3-4.75mm, nes","",1469.0
8215,"720824","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","6digit","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","","Hot rolled iron or non-alloy steel, coil,width >600mm, t <3mm thick, ne","",1469.0
8216,"720831","Hot rolled iron or non-alloy steel, flat, w 600-1250mm, t >4mm, 355 mpa","6digit","Hot rolled iron or non-alloy steel, flat, w 600-1250mm, t >4mm, 355 mpa","","Hot rolled iron or non-alloy steel, flat, w 600-1250mm, t >4mm, 355 mpa","",1469.0
8217,"720832","Hot rolled iron or non-alloy steel, flat,w >600mm, t >10mm, myp 355 mpa","6digit","Hot rolled iron or non-alloy steel, flat,w >600mm, t >10mm, myp 355 mpa","","Hot rolled iron or non-alloy steel, flat,w >600mm, t >10mm, myp 355 mpa","",1469.0
8218,"720833","Hot rolled iron or non-alloy steel, flat,w >600mm, t 4.75-10mm, 355 mpa","6digit","Hot rolled iron or non-alloy steel, flat,w >600mm, t 4.75-10mm, 355 mpa","","Hot rolled iron or non-alloy steel, flat,w >600mm, t 4.75-10mm, 355 mpa","",1469.0
8219,"720834","Hot rolled iron or non-alloy steel, flat,w >600mm, t 3-4.75mm, 355 mpa","6digit","Hot rolled iron or non-alloy steel, flat,w >600mm, t 3-4.75mm, 355 mpa","","Hot rolled iron or non-alloy steel, flat,w >600mm, t 3-4.75mm, 355 mpa","",1469.0
8220,"720835","Hot rolled iron or non-alloy steel, flat,w >600mm, t <3mm, myp 275 mpa","6digit","Hot rolled iron or non-alloy steel, flat,w >600mm, t <3mm, myp 275 mpa","","Hot rolled iron or non-alloy steel, flat,w >600mm, t <3mm, myp 275 mpa","",1469.0
8221,"720841","Hot rolled iron or non-alloy steel, flat,width 600-1250mm, t >4mm, nes","6digit","Hot rolled iron or non-alloy steel, flat,width 600-1250mm, t >4mm, nes","","Hot rolled iron or non-alloy steel, flat,width 600-1250mm, t >4mm, nes","",1469.0
8222,"720842","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","6digit","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","","Hot rolled iron or non-alloy steel, flat,width >600mm, t >10mm, nes","",1469.0
8223,"720843","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","6digit","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","","Hot rolled iron or non-alloy steel, flat,width >600mm, t 4.75-10mm, nes","",1469.0
8224,"720844","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","6digit","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","","Hot rolled iron or non-alloy steel, flat,width >600mm, t 3.0-4.75mm, ne","",1469.0
8225,"720845","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","6digit","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","","Hot rolled iron or non-alloy steel, flat,width >600mm, t <3mm, nes","",1469.0
8226,"720890","Hot rolled iron or non-alloy steel, width >600mm, nes","6digit","Hot rolled iron or non-alloy steel, width >600mm, nes","","Hot rolled iron or non-alloy steel, width >600mm, nes","",1469.0
8227,"720911","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, 355 mp","6digit","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, 355 mp","","Cold rolled iron or non-alloy steel, coil, width >600mm, t >3mm, 355 mp","",1470.0
8228,"720912","Cold rolled iron or non-alloy steel, coil, w >600mm, t 1.0-3mm, 275 mpa","6digit","Cold rolled iron or non-alloy steel, coil, w >600mm, t 1.0-3mm, 275 mpa","","Cold rolled iron or non-alloy steel, coil, w >600mm, t 1.0-3mm, 275 mpa","",1470.0
8229,"720913","Cold rolled iron or non-alloy steel, coil, w >600mm, t 0.5-<1mm, 275 mp","6digit","Cold rolled iron or non-alloy steel, coil, w >600mm, t 0.5-<1mm, 275 mp","","Cold rolled iron or non-alloy steel, coil, w >600mm, t 0.5-<1mm, 275 mp","",1470.0
8230,"720914","Cold rolled iron or non-alloy steel, coil, w >600mm, t <0.5mm, 275 mpa","6digit","Cold rolled iron or non-alloy steel, coil, w >600mm, t <0.5mm, 275 mpa","","Cold rolled iron or non-alloy steel, coil, w >600mm, t <0.5mm, 275 mpa","",1470.0
