code	level	name_en	name_es	name_short_es	name_short_en
9612	4digit	Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether or not on spools or in cartridges; ink pads, whether or not inked, with or without boxes	Cintas para máquinas de escribir y cintas similares, entintadas o preparadas de otro modo para imprimir, incluso en carretes o cartuchos; tampones, incluso impregnados o con caja.	Cintas para máquinas de escribir	Typewriter ribbons and ink pads
9613	4digit	Cigarette lighters and other lighters, whether or not mechanical or electrical, and parts thereof other than flints and wicks	Encendedores y mecheros, incluso mecánicos o eléctricos, y sus partes, excepto las piedras y mechas.	Encendedores	Cigarette lighters
9614	4digit	Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof:	Pipas (incluidas las cazoletas), boquillas para cigarros (puros) o cigarrillos, y sus partes.	Pipas para fumar	Smoking pipes
9615	4digit	Combs, hair-slides and the like; hairpins, curling pins, curling grips, hair-curlers and the like, other than those of heading 8516, and parts thereof	Peines, peinetas, pasadores y artículos similares; horquillas; rizadores, bigudíes y artículos similares para el peinado, excepto los de la partida 85.16, y sus partes.	Peines, pasadores y artículos similares	Combs, hair-slides etc of hard rubber or plastic
9616	4digit	Scent sprayers and similar toilet sprayers, and mounts and heads therefor; powder puffs and pads for the application of cosmetics or toilet preparations	Pulverizadores de tocador, sus monturas y cabezas de monturas; borlas y similares para aplicación de polvos, otros cosméticos o productos de tocador.	Pulverizadores de tocador	Scent sprayers
9617	4digit	Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners:	Termos y demás recipientes isotérmicos, montados y aislados por vacío, así como sus partes (excepto las ampollas de vidrio).	Recipientes isotérmicos	Vacuum vessels
9618	4digit	Tailors' dummies and other mannequins;automatons and other animated displays used for shopwindow dressing	Maniquíes y artículos similares; autómatas y escenas animadas para escaparates.	Maniquies	Mannequins
9619	4digit	Sanitary towels (pads) and tampons, diapers and diaper liners for babies and similar articles, of any material	Toallas sanitarias (compresas) y tampones higiénicos, pañales para bebés, y artículos similares, de cualquier materia.	Toallas sanitarias y pañales para bebés	Sanitary towels and diapers
9701	4digit	Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 4906 and other than hand-painted or hand-decorated manufactured articles; collages and similar decorative plaques; all therefore going framed or not framed	Pinturas y dibujos, hechos totalmente a mano, excepto los dibujos de la partida 49.06 y artículos manufacturados decorados a mano; collages y cuadros similares.	Pinturas y dibujos	Paintings and drawings
9702	4digit	Original engravings, prints and lithographs, framed or not framed	Grabados, estampas y litografías originales.	Grabados originales	Original engravings
9703	4digit	Original sculptures and statuary, in any material	Obras originales de estatuaria o escultura, de cualquier materia.	Obras originales de estatuaria	Sculptures
9704	4digit	Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and the like, used or unused, other than those of heading 4907	Sellos (estampillas) de correo, timbres fiscales, marcas postales, sobres primer día, enteros postales, demás artículos franqueados y análogos, incluso obliterados, excepto los artículos de la partida 49.07.	Sellos y marcas postales	Postage or revenue stamps
9705	4digit	Collections and collectors pieces	Colecciones y especímenes para colecciones de zoología, botánica, mineralogía o anatomía o que tengan interés histórico, arqueológico, paleontológico, etnográfico o numismático.	Especímenes para colecciones	Collectors pieces
9706	4digit	Antiques older than one hundred years	Antigüedades de más de cien años.	Antigüedades >100 años	Antiques >100 years
01	2digit	Live animals	Animales Vivos	Animales Vivos	Live animals
02	2digit	Meat and edible meat offal.	Carne y despojos comestibles	Carne	Meat
03	2digit	Fish and crustaceans, molluscs and other aquatic invertebrates.	Pescados y crustáceos, moluscos y demás invertebrados acuáticos	Pescado	Fish
04	2digit	Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included.	Producción diaria; huevos de ave; miel natural; productos comestibles de origen animal, no expresados ni comprendidos en otra parte	Productos lácteos	Diary products
05	2digit	Products of animal origin, not elsewhere specified or included.	Productos de origen animal, no expresados ni comprendidos en otra parte	Productos de origen animal	Animal products
06	2digit	Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.	Plantas vivas y otras plantas; bulbos, raíces y similares; flores cortadas y follaje ornamental	Plantas	Plants
07	2digit	Edible vegetables and certain roots and tubers.	Hortilizas, raíces y tubérculos	Hortilizas	Vegetables
08	2digit	Edible fruit and nuts; peel of citrus fruit or melons.	Frutas y frutos secos comestibles; cortezas de agrios o de melones	Frutas y frutos secos	Fruits and nuts
09	2digit	Coffee, tea, mate and spices.	Café, té, yerba mate y especias	Café, té y especias	Coffee, tea and spices
10	2digit	Cereals.	Cereales	Cereales	Cereals
11	2digit	Products of the milling industry; malt; starches; inulin; wheat gluten	Productos de la molinería; malta; almidones; inulina; gluten de trigo	Harinas, almidones y maltas	Flours, starches and malts
12	2digit	Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder	Semillas y frutos oleaginosos; granos, semillas y frutas diversos; plantas industriales o medicinales; paja y forrajes	Semillas y frutos oleaginosos	Oil seeds and oleaginous fruits
13	2digit	Lac; gums, resins and other vegetable saps and extracts	Laca; Gomas, resinas y demás jugos y extractos vegetales	Laca y demás extractos vegetales	Lac and other vegetable extracts
14	2digit	Vegetable plaiting materials; vegetable products not elsewhere specified or included	Materiales de plegado vegetales; productos vegetales no expresados ni comprendidos en otra parte	Otros materiales vegetales	Other vegetable materials
15	2digit	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	Grasas y aceites animales o vegetales; productos de su desdoblamiento; grasas alimenticias elaboradas; ceras animales o vegetales.	Grasas, aceites o ceras animales o vegetales	Animal or vegetable fats, oils or waxes
16	2digit	Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates	Preparaciones de carne, de pescado o de crustáceos, moluscos o demás invertebrados acuáticos.	Preparaciones de carne o pescado	Preparations of meat or fish
17	2digit	Sugars and sugar confectionery	Azúcar y dulces	Azúcar	Sugar and candy
18	2digit	Cocoa and cocoa preparations	Cacao y sus preparaciones	Cacao	Cocoa
19	2digit	Preparations of cereals, flour, starch or milk; pastrycooks' products	Preparaciones a base de cereales, harina, almidón, fécula o leche; productos de pastelería.	Preparaciones a base de cereales, harina, almidón, fécula o leche	Preparations of cereals, flour, starch or milk
20	2digit	Preparations of vegetables, fruit, nuts or other parts of plants	Preparaciones de hortalizas, frutas, nueces o otras partes de plantas	Preparaciones de hortalizas, frutas, o nueces	Preparations of vegetables, fruit, or nuts
21	2digit	Miscellaneous edible preparations	Preparaciones alimenticias diversas	Preparaciones alimenticias misceláneas	Miscellaneous edible preparations
22	2digit	Beverages, spirits and vinegar	Bebidas, alcohólicas y vinagre	Bebidas	Beverages
23	2digit	Residues and waste from the food industries; prepared animal fodder	Residuos y desperdicios de las industrias alimentarias; alimentos preparados para animales	Residuos de alimentos y alimentos para animales	Food residues and animal feed
24	2digit	Tobacco and manufactured tobacco substitutes	Tabaco y sucedáneos del tabaco elaborados	Tabaco	Tobacco
25	2digit	Salt; sulphur; earths and stone; plastering materials, lime and cement	Sal; azufre; tierras y piedras; yesos, cales y cementos	Sal, azufre, cales, cementos, etc.	Salt, sulphur, lime, cement, etc.
26	2digit	Ores, slag and ash	Minerales, escorias y cenizas	Minerales, escorias y cenizas	Ores, slag and ash
27	2digit	Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes	Combustibles minerales, aceites minerales y productos de su destilación; sustancias bituminosas; ceras minerales	Combustibles, aceites y ceras minerales	Mineral fuels, oils and waxes
