code	level	name_en	name_es	name_short_es	name_short_en
731029	6digit	Cans, iron or steel, capacity <50 litres nes			Cans, iron/steel, <50L, nes
731100	6digit	Containers for compressed/liquefied gas, iron or stee			Compressed gar container, iron/steel
731210	6digit	Stranded steel wire/cable/etc, no electric insulation			Stranded steel wire, no insulation
731290	6digit	Plaited bands/etc, iron/steel, no electric insulation			Plaited bands, iron/steel, no insulation
731300	6digit	Wire for fencing, including barbed wire			Fencing wire
731411	6digit	Woven products of stainless steel			Woven products, stainless steel
731419	6digit	Woven products of iron/steel, except stainless steel			Woven products, iron/steel nes
731420	6digit	Net/fencing, welded, iron or non-alloy steel <3mm wire, <100cm mesh			Fencing, welded, iron, light
731430	6digit	Net/fencing, welded iron or non-alloy steel, heavy			Fencing, welded, iron, heavy
731441	6digit	Net/fencing, galvanized iron or non-alloy steel <3mm wire, <100cm mesh			Fencing, galvanized iron, light
731442	6digit	Net/fencing,plastic-coated iron or non-alloy steel <3mm wire,<100cm mes			Fencing, plastic-coated iron, light
731449	6digit	Net/fencing, iron or steel <3mm wire, <100cm mesh, ne			Fencing, iron or steel, light, nes
731450	6digit	Expanded metal, iron or non-alloy steel <3mm wire, <100cm mesh			Expanded metal, iron, light
731511	6digit	Chain, roller, iron or steel			Chain, roller, iron
731512	6digit	Chain, articulated link, iron or steel, except roller			Chain, link, iron, not roller
731519	6digit	Chain parts, articulated link, iron or steel			Chain parts, articulated link, iron
731520	6digit	Chain, skid, iron or steel			Chain, skid, iron
731581	6digit	Chain, stud link, iron or steel			Chain, stud link
731582	6digit	Chain, welded link, iron or steel			Chain, welded link, iron
731589	6digit	Chain, iron or steel, nes			Chain, iron, nes
731590	6digit	Chain parts, iron or steel, except articulated link			Chain parts, iron, except link
731600	6digit	Anchors, grapnels and parts thereof of iron or steel			Anchors, iron
731700	6digit	Nails/staples/etc, iron/steel, not office stationary			Nails, iron/steel
731811	6digit	Screws, coach, iron or steel			Screws, iron
731812	6digit	Screws, wood, iron or steel, except coach screws			Screws, wood, iron, not coach
731813	6digit	Screw hooks and screw rings of iron or steel			Screw hooks and rings, iron
731814	6digit	Screws, self-tapping, iron or steel			Screws, self-tapping, iron
731815	6digit	Bolts/screws nes, with/without nut/washer, iron/steel			Bolts, iron
731816	6digit	Nuts, iron or steel			Nuts, iron
731819	6digit	Iron or steel threaded articles except screw, nut,bol			Threaded articles, iron, nes
731821	6digit	Washers, spring or lock, iron or steel			Washes, spring, iron
731822	6digit	Washers, iron or steel, except spring/lock			Washers, iron, not spring
731823	6digit	Rivets, iron or steel			Rivets, iron
731824	6digit	Cotters and cotter-pins, iron or steel			Cotters, iron
731829	6digit	Non-threaded articles of iron or steel, nes			Non-threaded articles, iron, nes
731910	6digit	Needles, sewing, darning or embroidery, iron or steel			Needles, iron
731920	6digit	Pins, safety, iron or steel			Pins, iron, safety
731930	6digit	Pins, iron or steel, except safety pins			Pins, iron, not safety
731990	6digit	Articles for sewing/etc, iron/steel, except pin/needl			Articles for sewing, iron, nes
732010	6digit	Leaf springs/leaves thereof, iron or steel			Springs, leaves, iron
732020	6digit	Springs, helical, iron or steel			Springs, helical, iron
732090	6digit	Springs, iron or steel, except helical/leaf			Springs, iron, nes
732111	6digit	Cooking appliances for gas fuel, etc, iron or steel			Cooking appliances for gas, iron
732112	6digit	Cooking appliances for liquid fuel, iron or steel			Cooking appliances for liquid fuel, iron
732113	6digit	Cooking appliances for solid fuel, iron or steel			Cooking appliances solid fuel, iron
732181	6digit	Domestic iron/steel liquid/solid fuel appliances nes			Iron liquid/solid fule appliances, nes
732182	6digit	Domestic iron/steel liquid fuel appliances,not cooker			Iron liquid fuel appliances, not cooking
732183	6digit	Domestic iron/steel solid fuel appliances, not cooker			Solid fuel appliances, iron, not cooking
732190	6digit	Parts for domestic non-electric thermic appliances			Parts, non-electric thermic appliances, iron
732211	6digit	Radiators and parts thereof, cast iron			Radiators, cast iron
732219	6digit	Radiators and parts thereof, iron or steel except cas			Radiators, iron nes
732290	6digit	Non-electric heaters (with fan), parts, of iron/steel			Non--electric heaters, iron
732310	6digit	Iron or steel wool, pot scourers, etc, iron or steel			Iron/steel wool
732391	6digit	Table/kitchen articles, parts, unenamelled cast iron			Kitchen articles, cast iron
732392	6digit	Table/kitchen articles, parts, enamelled cast iron			Kitchen articles, enamelled cast iron
732393	6digit	Table/kitchen articles, parts, stainless steel			Kitchen articles, stainless steel
732394	6digit	Table/kitchen articles, parts, enamelled iron or stee			Kitchen articles, enamelled iron/steel
732399	6digit	Table/kitchen articles, parts, of iron or steel, nes			Kitchen articles, iron/steel nes
732410	6digit	Sinks and wash basins, stainless steel			Sinks, stainless steel
732421	6digit	Baths, cast iron			Baths, cast iron
732429	6digit	Baths, iron or steel, except cast iron			Baths, iron/steel
732490	6digit	Sanitary ware and parts thereof, iron or steel, nes			Sanitary ware, iron
732510	6digit	Cast articles, of non-malleable cast iron nes			Cast articles, non-malleable cast iron
732591	6digit	Balls, iron or steel, cast, for grinding mills			Grinding mill balls, iron/steel
732599	6digit	Cast articles of iron or steel, nes			Cast articles of iron/steel nes
732611	6digit	Balls, iron/steel, forged/stamped for grinding mills			Grinding mill balls, iron/steel, forged
732619	6digit	Articles, iron or steel nes, forged/stamped, nfw			Articles, iron/steel, forged
732620	6digit	Articles of iron or steel wire, nes			Articles, iron/steel wire
732690	6digit	Articles of iron or steel, nes			Articles of iron/steel, nes
740110	6digit	Copper mattes			Copper mattes
740120	6digit	Cement copper (precipitated copper)			Cement copper
740200	6digit	Unrefined copper, copper anodes, electrolytic refinin			Unrefined copper
740311	6digit	Copper cathodes and sections of cathodes unwrought			COpper cathodes
740312	6digit	Wire bars, copper, unwrought			Wire bars, copper, unwrought
740313	6digit	Billets, copper, unwrought			Billets, copper, unwrought
740319	6digit	Refined copper products, unwrought, nes			Refined copper products, unwrought
740321	6digit	Copper-zinc base alloys, unwrought			Copper-zinc alloys, unwrought
740322	6digit	Copper-tin base alloys, unwrought			Copper-tin alloys, unwrought
740323	6digit	Copper-nickel, copper-nickel-zinc base alloy,unwrough			Copper-nickel alloy, unwrought
740329	6digit	Copper alloys, unwrought (other than master alloys)			Copper alloys, unwrought
740400	6digit	Copper/copper alloy waste or scrap			Copper waste
740500	6digit	Master alloys of copper			Master alloys of copper
740610	6digit	Powders, copper, of non-lamellar structure			Powders, copper, non-lamellar
740620	6digit	Powders, copper, of lamellar structure and flakes			Powders, copper, lamellar
740710	6digit	Bars, rods & profiles of refined copper			Bars, refined copper
740721	6digit	Bars, rods & profiles of copper-zinc base alloys			Bars, copper-zinc alloys
740722	6digit	Bar, rod, profiles, copper-nickel, copper-nickel-zinc			Bars, copper-zinc alloys
740729	6digit	Bars, rods & profiles, copper alloy nes			Bars, copper alloy nes
740811	6digit	Wire of refined copper > 6mm wide			Wire, refined copper, >6mm
740819	6digit	Wire of refined copper < 6mm wide			Wire, refined copper, <6mm
740821	6digit	Wire, copper-zinc base alloy			Wire, copper-zinc alloy
740822	6digit	Wire, copper-nickel or copper-nickel-zinc base alloy			Wire, copper-nickel alloy
740829	6digit	Wire, copper alloy, except nickel/zinc alloys			Wire, copper alloy, nes
740911	6digit	Plate, sheet, strip, refined copper, coil, t > 0.15mm			Sheet, refined copper, coil, >0.15mm
740919	6digit	Plate, sheet, strip, refined copper, flat, t > 0.15mm			Sheet, refined copper, flat, >0.15mm
740921	6digit	Plate/sheet/strip, copper-zinc alloy, coil,t > 0.15mm			Sheet, copper-zinc alloy, coil, >0.15mm
740929	6digit	Plate/sheet/strip, copper-zinc alloy, flat, t > 0.15m			Sheet, copper-zinc alloy, flat, >0.15mm
740931	6digit	Plate/sheet/strip, copper-tin alloy, coil, t > 0.15mm			Sheet, copper-tin alloy, coil, >0.15mm
740939	6digit	Plate/sheet/strip, copper-tin alloy, flat, > t >0.15m			Sheet, copper-tin alloy, flat, >0.15mm
740940	6digit	Plate, sheet, strip, Copper nickel alloys, t > 0.15mm			Sheet, copper-nickel alloy, >0.15mm
740990	6digit	Plate, sheet, strip, copper alloy nes, t > 0.15mm			Sheet, copper alloys, >0.15mm
741011	6digit	Foil of refined copper, not backed, t < 0.15mm			Foil, refined copper, not backed <0.15mm
741012	6digit	Foil, copper alloy, not backed, t < 0.15mm			Foil, copper alloy, not backed, <0.15mm
741021	6digit	Foil of refined copper, backed, t < 0.15mm			Foil, refined copper, backed, <0.15mm
741022	6digit	Foil, copper alloy, backed, t < 0.15mm			Foil, copper alloy, backed <0.15mm
741110	6digit	Pipes or tubes, refined copper			Pipes, refined copper
741121	6digit	Pipes or tubes, copper-zinc base alloy			Pipes, copper-zinc alloy
741122	6digit	Pipes or tubes, copper-nickel alloys			Pipes, copper-nickel alloys
741129	6digit	Pipes or tubes, copper alloy except nickel/zinc alloy			Pipes, copper alloys nes
741210	6digit	Pipe & tube fittings, of refined copper			Pipe fittings, refined copper
741220	6digit	Pipe & tube fittings, of copper alloys			Pipe fittings, copper alloys
741300	6digit	Stranded copper wire/cable/plaits/etc, uninsulated			Stranded copper wire, uninsulated
741410	6digit	Endless bands of copper wire for machinery			Bands, copper wire, for machinery
741490	6digit	Copper wire cloth, grill, netting, expanded metal, ne			Copper wire netting, nes
741510	6digit	Copper nails, tacks, drawing pins, staples etc			Copper nails
741521	6digit	Copper washers, including spring washers			Copper washers
741529	6digit	Copper cotters/cotter pins/unthreaded hardware nes			Copper cotters
741531	6digit	Wood screws of copper and copper alloys			Wood screws of copper and copper alloys
741532	6digit	Copper screws, bolts or nuts except wood screws			Copper screws
741539	6digit	Copper screw hooks and similar articles			Copper screw hooks
741600	6digit	Copper springs			Copper springs
741700	6digit	Copper cooking, heating apparatus, non-electric, part			Copper cooking apparatus
741810	6digit	Table/kitchen articles of copper, pot scourers			Kitchen articles, copper
741820	6digit	Sanitary ware and parts thereof of copper			Sanitary ware, copper
741910	6digit	Chain and parts thereof of copper			Chain, copper
741991	6digit	Articles of copper, cast/moulded/stamped, nfw			Articles of copper, moulded
741999	6digit	Articles of copper, nes			Articles of copper, nes
750110	6digit	Nickel mattes			Nickel mattes
750120	6digit	Nickel oxide sinters, intermediate nickel products ne			Nickel oxide sinters
750210	6digit	Nickel unwrought, not alloyed			Nickel, unwrought, not alloy
750220	6digit	Nickel unwrought, alloyed			Nickel, unwrought, alloy
750300	6digit	Nickel waste or scrap			Nickel waste
750400	6digit	Nickel powders and flakes			Nickel flakes
750511	6digit	Bars, rods and profiles, nickel, not alloyed			Bars, nickel
750512	6digit	Bars, rods and profiles, nickel alloy			Bars, nickel alloy
750521	6digit	Wire, nickel, not alloyed			Wire, nickel
750522	6digit	Wire, nickel alloy			Wire, nickel alloy
750610	6digit	Plates, sheet, strip and foil, nickel, not alloyed			Sheet, nickel
750620	6digit	Plates, sheet, strip and foil, nickel alloy			Sheet, nickel alloy
750711	6digit	Tubes and pipe, nickel, not alloyed			Tubes, nickel
750712	6digit	Tubes and pipe, nickel alloy			Tubes, nickel alloy
750720	6digit	Fittings, pipe and tube, nickel			Fittings, nickel
750800	6digit	Articles of nickel, nes			Articles of nickel, nes
760110	6digit	Aluminium unwrought, not alloyed			Aluminum, unwrought
760120	6digit	Aluminium unwrought, alloyed			Aluminum, unwrought, alloy
760200	6digit	Waste or scrap, aluminium			Aluminum waste
760310	6digit	Powders, aluminium, of non-lamellar structure			Aluminum, powder, non-lamellar
760320	6digit	Powders/flakes, aluminium, of lamellar structure			Aluminum, powder, lamellar
760410	6digit	Bars, rods and profiles, aluminium, not alloyed			Bars, aluminum
760421	6digit	Profiles, hollow, aluminium, alloyed			Profiles, aluminum alloy
760429	6digit	Bars, rods and other profiles, aluminium alloyed			Bars, aluminum alloy
760511	6digit	Wire, aluminium, not alloyed, t > 7mm			Wire, aluminum, >7mm
760519	6digit	Wire, aluminium, not alloyed, t < 7mm			Wire, aluminum, <7mm
760521	6digit	Wire, aluminium alloy, t > 7mm			Wire, aluminum alloy, >7mm
760529	6digit	Wire, aluminium alloy, t < 7mm			Wire, aluminum alloy, <7mm
760611	6digit	Pure aluminium rectangular plate/sheet/strip, t >0.2m			Sheet, rectangular, aluminum, >0.2mm
760612	6digit	Aluminium alloy rectangular plate/sheet/strip,t >0.2m			Sheet, rectangular, aluminum alloy, >0.2mm
760691	6digit	Pure aluminium plate, sheet, strip nes, t >0.2mm			Sheet, aluminum, nes, >0.2mm
760692	6digit	Aluminium alloy plate, sheet, strip nes, t >0.2mm			Sheet, aluminum alloy, nes >0.2mm
760711	6digit	Foil, aluminium, not backed, rolled but nfw, < 0.2mm			Foil, aluminum, not backed, rolled <0.2mm
760719	6digit	Foil, aluminium, not backed and < 0.2mm thick, worked			Foil, aluminum, not backed <0.2mm
760720	6digit	Foil, aluminium, backed, < 0.2mm thick except backing			Foil, aluminum, backed <0.2mm
760810	6digit	Tubes and pipe, aluminium, not alloyed			Tubes, aluminum
760820	6digit	Tubes and pipe, aluminium alloy			Tubes, aluminum alloy
760900	6digit	Aluminium pipe or tube fittings			Aluminum pipe fittings
761010	6digit	Aluminium Doors, windows, frames and thresholds			Aluminum doors, windows
761090	6digit	Aluminium structures and parts nes, for construction			Aluminum structures for construction
761100	6digit	Aluminium reservoirs,vats, tanks, etc, volume >300l			Aluminum tanks, >300L
761210	6digit	Aluminium containers, collapsible tubular			Aluminum containers, collapsible
761290	6digit	Aluminium casks, drums, boxes etc, capacity <300 litr			Aluminum casks, <300L
761300	6digit	Aluminium containers for compressed or liquefied gas			Aluminum containers, compressed gas
761410	6digit	Aluminium wire, cables, etc, steel core, uninsulated			Aluminum wires, uninsulated
761490	6digit	Aluminium stranded wire, cable, plait, uninsulated ne			Aluminum stranded wire, uninsulated
761510	6digit	Aluminium table/kitchen/household articles, scourers			Aluminum kitchen articles
761520	6digit	Aluminium sanitary ware, parts thereof			Aluminum sanitary ware
761610	6digit	Aluminium nails, tacks, staples, bolts, nuts etc,			Nails, etc. aluminum
761690	6digit	Articles of aluminium, nes			Articles of aluminum, nes
780110	6digit	Lead refined unwrought			Refined lead, unwrought
780191	6digit	Lead unwrought containing mostly antimony			Lead, unwrought, mostly antimony
780199	6digit	Lead unwrought nes			Lead, unwrought, nes
780200	6digit	Lead waste or scrap			Lead waste
780300	6digit	Lead bars, rods, profiles and wire			Lead bars
780411	6digit	Lead foil of a thickness <2mm			Lead foil, <2mm
780419	6digit	Lead plates, sheet, strip			Lead bars
780420	6digit	Lead powders and flakes			Lead flakes
780500	6digit	Lead tubes, pipes and fittings			Lead tubes
780600	6digit	Articles of lead nes			Articles of lead, nes
790111	6digit	Zinc, not alloyed, unwrought, >99% pure			Zinc, unwrought, >99%
790112	6digit	Zinc, not alloyed, unwrought, <99% pure			Zinc, unwrought, <99%
790120	6digit	Zinc alloys unwrought			Zinc alloys, unwrought
790200	6digit	Zinc waste or scrap			Zinc waste
790310	6digit	Zinc dust			Zinc dust
790390	6digit	Zinc powders and flakes			Zinc flakes
790400	6digit	Zinc bars, rods, profiles and wire			Zinc bars
790500	6digit	Zinc plates, sheets, strip and foil			Zinc sheets
790600	6digit	Zinc tubes, pipes and tube or pipe fittings			Zinc tubes
790710	6digit	Zinc fabricated building components (gutters,etc)			Zinc fabricated building components (gutters,etc)
790790	6digit	Articles of zinc nes			Zinc articles nes
800110	6digit	Tin not alloyed unwrought			Tin, unwrought
800120	6digit	Tin alloys unwrought			Tin alloys, unwrought
800200	6digit	Tin waste or scrap			Tin waste
800300	6digit	Tin bars, rods, profiles and wire			Tin bars
800400	6digit	Tin plates, sheets and strips, thickness > 0.2 mm			Tin sheets
800510	6digit	Tin foil (thickness < 0.2 mm)			Tin foil, <0.2mm
800520	6digit	Tin powder and flakes			Tin powder and flakes
800600	6digit	Tin pipes or tubes and pipe fittings			Tin pipes
800700	6digit	Tin articles nes			Tin articles nes
810110	6digit	Powders, tungsten (wolfram)			Powders, tungsten
810191	6digit	Tungsten unwrought, bars/rods simply sintered, scrap			Tungsten unwrought, bars, scrap
810192	6digit	Tungsten profiles, sheet or foil, not simply sintered			Sheets, tungsten
810193	6digit	Wire, tungsten (wolfram)			Wire, tungsten
810199	6digit	Tungsten (wolfram) and articles thereof nes			Tungsten and articles
