code_col_4dig	division_2dig	prosp_cat	col_ind_name_sp_full	col_ind_name_sp_long	col_ind_name_sp_short	col_ind_name_en_long	col_ind_name_en_short	col_div_name_sp_full	col_div_name_sp_long	col_div_name_sp_short	col_div_name_en_long	col_div_name_en_short	cat_en	cat_sp
7320	73	15	Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades	Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades	Investigación en ciencias sociales y las humanidades	Research and experimental development on social sciences and humanities	Research in social sciences and humanities	Investigación y desarrollo	Investigación y desarrollo	Investigación y desarrollo	Research and development	Research and development	Financial & Business Services	Servicios Financieros y Empresariales
7411	74	15	Actividades jurídicas	Actividades jurídicas	Actividades jurídicas	Legal activities	Legal activities	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7412	74	15	Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos	Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos	Actividades de contabilidad	Accounting, book-keeping and auditing activities; tax consultancy	Accounting	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7413	74	15	Investigación de mercados y realización de encuestas de opinión pública	Investigación de mercados y realización de encuestas de opinión pública	Investigación de mercados y opinión pública	Market research and public opinion polling	Market research and public opinion polling	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7414	74	15	Actividades de asesoramiento empresarial y en materia de gestión	Asesoramiento empresarial y en materia de gestión	Asesoramiento empresarial	Business and management consultancy activities	Business/management consultancy	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7421	74	15	Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico	Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico	Arquitectura e ingeniería	Architectural/engineering activities; related consultancy	Architectural, engineering and other technical	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7422	74	15	Ensayos y análisis técnicos	Ensayos y análisis técnicos	Ensayos y análisis técnicos	Technical testing and analysis	Technical testing and analysis	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7430	74	15	Publicidad	Publicidad	Publicidad	Advertising	Advertising	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7491	74	15	Obtención y suministro de personal	Obtención y suministro de personal	Obtención y suministro de personal	Labour recruitment and provision of personnel	Labour recruitment and provision of personnel	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7492	74	15	Actividades de investigación y seguridad	Actividades de investigación y seguridad	Actividades de investigación y seguridad	Investigation and security activities	Investigation and security activities	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7493	74	15	Actividades de limpieza de edificios	Actividades de limpieza de edificios	Actividades de limpieza de edificios	Building-cleaning activities	Building-cleaning activities	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7494	74	15	Actividades de fotografía	Actividades de fotografía	Actividades de fotografía	Photographic activities	Photographic activities	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7495	74	15	Actividades de envase y empaque	Actividades de envase y empaque	Actividades de envase y empaque	Packaging activities	Packaging activities	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7499	74	15	Otras actividades empresariales ncp	Otras actividades empresariales ncp	Otras actividades empresariales ncp	Other business activities n.e.c.	Other business activities n.e.c.	Otras actividades empresariales	Otras actividades empresariales	Otras actividades empresariales	Other business activities	Other business activities	Financial & Business Services	Servicios Financieros y Empresariales
7511	75	10	Actividades legislativas de la administración pública en general	Actividades legislativas de la administración pública en general	Actividades legislativas	Legislative activities in General public administration	Legislative activities	Administración pública y defensa; seguridad social de afiliación obligatoria	Administración pública y defensa; seguridad social de afiliación obligatoria	Administración pública y defensa; seguridad social de afiliación obligatoria	Public administration and defence; compulsory social security	Public administration and defense; compulsory social security	Social Services	Servicios Sociales
